receptor,emisor,fecha
555278112,555669167,18/06/2019
555030493,555911020,18/06/2019
555778467,555466025,18/06/2019
555339794,555500716,18/06/2019
555381487,555755658,18/06/2019
555648191,555645154,18/06/2019
555380363,555409175,18/06/2019
555987212,555904794,18/06/2019
555847027,555156248,18/06/2019
555227220,555232171,18/06/2019
555606620,555569852,18/06/2019
555458771,555543721,18/06/2019
555166275,555220224,18/06/2019
555619472,555607162,18/06/2019
555392370,555337709,18/06/2019
555526606,555343247,18/06/2019
555365511,555429882,18/06/2019
555601122,555874046,18/06/2019
555628600,555329166,18/06/2019
555873750,555253837,18/06/2019
555836708,555403331,18/06/2019
555672643,555232478,18/06/2019
555959549,555044601,18/06/2019
555829033,555938361,18/06/2019
555606515,555584158,18/06/2019
555158864,555159694,18/06/2019
555194548,555625232,18/06/2019
555659323,555444777,18/06/2019
555789655,555275370,18/06/2019
555819901,555910046,18/06/2019
555304857,555796980,18/06/2019
555409761,555355894,18/06/2019
555932195,555214491,18/06/2019
555746841,555444075,18/06/2019
555200390,555590293,18/06/2019
555723737,555996822,18/06/2019
555094464,555120948,18/06/2019
555165501,555143772,18/06/2019
555807417,555350226,18/06/2019
555730055,555916578,18/06/2019
555006787,555701823,18/06/2019
555799200,555838026,18/06/2019
555800917,555655487,18/06/2019
555961184,555642017,18/06/2019
555737328,555294991,18/06/2019
555081517,555370144,18/06/2019
555349991,555220962,18/06/2019
555168652,555762876,18/06/2019
555871998,555276324,18/06/2019
555224232,555696169,18/06/2019
555767216,555719128,18/06/2019
555986613,555863553,18/06/2019
555084999,555256470,18/06/2019
555518743,555415363,18/06/2019
555269584,555289606,18/06/2019
555405752,555820271,18/06/2019
555610260,555351606,18/06/2019
555605183,555627974,18/06/2019
555473148,555557062,18/06/2019
555608446,555715679,18/06/2019
555283636,555447066,18/06/2019
555475278,555575837,18/06/2019
555282376,555022440,18/06/2019
555605840,555960121,18/06/2019
555668846,555127231,18/06/2019
555439446,555570651,18/06/2019
555510223,555131623,18/06/2019
555856218,555888429,18/06/2019
555624634,555041998,18/06/2019
555240645,555240468,18/06/2019
555154205,555413314,18/06/2019
555362564,555793574,18/06/2019
555838872,555792815,18/06/2019
555333201,555298657,18/06/2019
555308042,555691751,18/06/2019
555633982,555299366,18/06/2019
555675512,555360140,18/06/2019
555575400,555872079,18/06/2019
555755764,555602272,18/06/2019
555251802,555698991,18/06/2019
555719128,555688061,18/06/2019
555085176,555175097,18/06/2019
555803123,555977321,18/06/2019
555524898,555490247,18/06/2019
555917272,555151681,18/06/2019
555388444,555449694,18/06/2019
555829782,555530633,18/06/2019
555977023,555155966,18/06/2019
555442991,555891984,18/06/2019
555322269,555168819,18/06/2019
555442991,555937338,18/06/2019
555175823,555203243,18/06/2019
555869857,555279385,18/06/2019
555162660,555115451,18/06/2019
555166242,555681593,18/06/2019
555042968,555069664,18/06/2019
555261117,555756168,18/06/2019
555853003,555684809,18/06/2019
555772970,555655269,18/06/2019
555867360,555599908,18/06/2019
555178196,555678915,18/06/2019
555964499,555919117,18/06/2019
555849790,555298226,18/06/2019
555497230,555864484,18/06/2019
555963163,555423083,18/06/2019
555959912,555567600,18/06/2019
555812755,555367591,18/06/2019
555526606,555147666,18/06/2019
555756197,555091691,18/06/2019
555227036,555242800,18/06/2019
555238037,555819901,18/06/2019
555392021,555166030,18/06/2019
555969418,555284133,18/06/2019
555924563,555386203,18/06/2019
555736861,555549860,18/06/2019
555364256,555154222,18/06/2019
555675512,555506701,18/06/2019
555681513,555926403,18/06/2019
555485967,555659765,18/06/2019
555167735,555076923,18/06/2019
555727479,555925314,18/06/2019
555687110,555576926,18/06/2019
555628454,555005115,18/06/2019
555659176,555644165,18/06/2019
555610161,555169698,18/06/2019
555416148,555011875,18/06/2019
555730489,555365203,18/06/2019
555253249,555255407,18/06/2019
555086359,555739231,18/06/2019
555899611,555067776,18/06/2019
555191410,555986508,18/06/2019
555348646,555880309,18/06/2019
555143854,555881333,18/06/2019
555633205,555571562,18/06/2019
555595772,555418550,18/06/2019
555901439,555843965,18/06/2019
555001060,555057547,18/06/2019
555354233,555671137,18/06/2019
555072239,555372725,18/06/2019
555188136,555803453,18/06/2019
555634285,555280791,18/06/2019
555237731,555001160,18/06/2019
555464575,555424144,18/06/2019
555645357,555585975,18/06/2019
555422782,555488265,18/06/2019
555855731,555269455,18/06/2019
555266569,555109089,18/06/2019
555690187,555976792,18/06/2019
555524006,555224232,18/06/2019
555026524,555696245,18/06/2019
555912404,555790928,18/06/2019
555511546,555820892,18/06/2019
555813098,555223957,18/06/2019
555095859,555018188,18/06/2019
555394982,555778298,18/06/2019
555648095,555987822,18/06/2019
555563304,555659991,18/06/2019
555934289,555891522,18/06/2019
555592797,555055423,18/06/2019
555138179,555197691,18/06/2019
555073164,555516447,18/06/2019
555475319,555733644,18/06/2019
555383466,555660270,18/06/2019
555611425,555660524,18/06/2019
555123827,555451401,18/06/2019
555560106,555855743,18/06/2019
555596685,555922918,18/06/2019
555920221,555614150,18/06/2019
555229146,555885054,18/06/2019
555790863,555314579,18/06/2019
555610055,555364379,18/06/2019
555225567,555746636,18/06/2019
555852358,555157533,18/06/2019
555796182,555868655,18/06/2019
555322662,555207770,18/06/2019
555127446,555193742,18/06/2019
555541659,555049453,18/06/2019
555386706,555877425,18/06/2019
555020216,555343232,18/06/2019
555697094,555060041,18/06/2019
555532346,555285331,18/06/2019
555695607,555454842,18/06/2019
555698154,555532708,18/06/2019
555325116,555826409,18/06/2019
555633317,555574999,18/06/2019
555163319,555706175,18/06/2019
555184102,555408910,18/06/2019
555767534,555476125,18/06/2019
555539465,555197996,18/06/2019
555010424,555966456,18/06/2019
555796182,555928890,18/06/2019
555918723,555670570,18/06/2019
555070495,555115181,18/06/2019
555153832,555798151,18/06/2019
555662350,555745473,18/06/2019
555432157,555942265,18/06/2019
555291943,555861359,18/06/2019
555400297,555166196,18/06/2019
555569956,555961249,18/06/2019
555683123,555859986,18/06/2019
555023539,555525508,18/06/2019
555264204,555186782,18/06/2019
555423814,555017381,18/06/2019
555637650,555942801,18/06/2019
555076942,555076346,18/06/2019
555803123,555037562,18/06/2019
555141429,555757091,18/06/2019
555227526,555096931,18/06/2019
555503599,555843224,18/06/2019
555831594,555747625,18/06/2019
555802483,555526606,18/06/2019
555685114,555764183,18/06/2019
555772329,555981385,18/06/2019
555809071,555034551,18/06/2019
555860425,555981202,18/06/2019
555944754,555147127,18/06/2019
555210626,555143691,18/06/2019
555460787,555086334,18/06/2019
555147127,555116646,18/06/2019
555721381,555758670,18/06/2019
555568111,555101386,18/06/2019
555487420,555608692,18/06/2019
555987148,555133952,18/06/2019
555256062,555568937,18/06/2019
555485252,555868677,18/06/2019
555256027,555647025,18/06/2019
555453398,555915528,18/06/2019
555043317,555677081,18/06/2019
555633205,555252475,18/06/2019
555263992,555693524,18/06/2019
555594375,555394171,18/06/2019
555749088,555487460,18/06/2019
555415462,555832156,18/06/2019
555198725,555825574,18/06/2019
555443177,555230522,18/06/2019
555651258,555052426,18/06/2019
555733610,555280027,18/06/2019
555388115,555940697,18/06/2019
555228965,555738601,18/06/2019
555792478,555301525,18/06/2019
555869263,555050251,18/06/2019
555500755,555469384,18/06/2019
555781038,555594339,18/06/2019
555224580,555144416,18/06/2019
555398826,555263992,18/06/2019
555185932,555188687,18/06/2019
555017606,555668222,18/06/2019
555168673,555279666,18/06/2019
555024898,555426456,18/06/2019
555353112,555291222,18/06/2019
555191410,555265982,18/06/2019
555714995,555050864,18/06/2019
555321190,555930720,18/06/2019
555958442,555558134,18/06/2019
555390627,555524032,18/06/2019
555363042,555492432,18/06/2019
555592399,555171172,18/06/2019
555592265,555034751,18/06/2019
555939697,555817297,18/06/2019
555319159,555167676,18/06/2019
555285063,555446393,18/06/2019
555877829,555787909,18/06/2019
555764985,555333201,18/06/2019
555383254,555860484,18/06/2019
555568260,555494152,18/06/2019
555495878,555002200,18/06/2019
555480949,555311235,18/06/2019
555757132,555409522,18/06/2019
555050436,555761450,18/06/2019
555448759,555139323,18/06/2019
555168797,555881219,18/06/2019
555594637,555204595,18/06/2019
555370918,555192862,18/06/2019
555612101,555793574,18/06/2019
555655154,555268611,18/06/2019
555974967,555485640,18/06/2019
555492017,555216523,18/06/2019
555110945,555269642,18/06/2019
555367708,555517434,18/06/2019
555309729,555429156,18/06/2019
555118647,555354310,18/06/2019
555570651,555151002,18/06/2019
555277364,555650692,18/06/2019
555665354,555210331,18/06/2019
555619649,555350475,18/06/2019
555987138,555895673,18/06/2019
555423814,555266873,18/06/2019
555115998,555096304,18/06/2019
555351139,555182664,18/06/2019
555178810,555311569,18/06/2019
555486337,555481477,18/06/2019
555630406,555732127,18/06/2019
555577308,555455187,18/06/2019
555815493,555687910,18/06/2019
555868304,555968308,18/06/2019
555493930,555605758,18/06/2019
555191203,555695291,18/06/2019
555711888,555353283,18/06/2019
555536395,555506006,18/06/2019
555091676,555175955,18/06/2019
555862994,555631404,18/06/2019
555809839,555518360,18/06/2019
555275454,555102944,18/06/2019
555703906,555081475,18/06/2019
555496641,555920690,18/06/2019
555238037,555037531,18/06/2019
555412158,555861331,18/06/2019
555211145,555673330,18/06/2019
555504495,555634436,18/06/2019
555001579,555996603,18/06/2019
555701818,555805884,18/06/2019
555275420,555327312,18/06/2019
555494771,555509114,18/06/2019
555666723,555560382,18/06/2019
555428384,555482577,18/06/2019
555311476,555220962,18/06/2019
555473765,555542573,18/06/2019
555915620,555077214,18/06/2019
555284868,555905182,18/06/2019
555366414,555180516,18/06/2019
555182925,555843289,18/06/2019
555043975,555673688,18/06/2019
555821270,555190924,18/06/2019
555116441,555677512,18/06/2019
555363314,555640964,18/06/2019
555280867,555589653,18/06/2019
555669849,555702615,18/06/2019
555932954,555957430,18/06/2019
555634151,555064821,18/06/2019
555121989,555861755,18/06/2019
555799184,555412920,18/06/2019
555520434,555029325,18/06/2019
555465700,555495383,18/06/2019
555602906,555888452,18/06/2019
555518363,555440578,18/06/2019
555543960,555125330,18/06/2019
555735871,555452237,18/06/2019
555024457,555750271,18/06/2019
555063245,555534148,18/06/2019
555606515,555644691,18/06/2019
555256062,555680329,18/06/2019
555233175,555265192,18/06/2019
555555165,555749751,18/06/2019
555558435,555785349,18/06/2019
555321391,555584335,18/06/2019
555446139,555591992,18/06/2019
555775331,555802407,18/06/2019
555933059,555627738,18/06/2019
555212666,555741644,18/06/2019
555848427,555603763,18/06/2019
555705983,555549852,18/06/2019
555583023,555867393,18/06/2019
555410240,555494555,18/06/2019
555945244,555627495,18/06/2019
555035710,555082611,18/06/2019
555156082,555799001,18/06/2019
555556109,555657168,18/06/2019
555303282,555115378,18/06/2019
555406112,555363049,18/06/2019
555037710,555091691,18/06/2019
555111717,555865183,18/06/2019
555545293,555584421,18/06/2019
555617018,555815493,18/06/2019
555410289,555055679,18/06/2019
555573682,555790517,18/06/2019
555595379,555900537,18/06/2019
555595866,555713545,18/06/2019
555318702,555038898,18/06/2019
555489255,555979961,18/06/2019
555190149,555997337,18/06/2019
555871078,555687953,18/06/2019
555935365,555105558,18/06/2019
555669555,555279737,18/06/2019
555799371,555594151,18/06/2019
555465944,555275934,18/06/2019
555641469,555741529,18/06/2019
555793176,555668044,18/06/2019
555957645,555970051,18/06/2019
555541189,555602686,18/06/2019
555556241,555153144,18/06/2019
555279693,555466205,18/06/2019
555708148,555157491,18/06/2019
555778852,555197514,18/06/2019
555215004,555290629,18/06/2019
555298149,555250792,18/06/2019
555385165,555171785,18/06/2019
555869263,555229146,18/06/2019
555509105,555808908,18/06/2019
555414511,555868135,18/06/2019
555155793,555037710,18/06/2019
555333205,555048074,18/06/2019
555236180,555893744,18/06/2019
555856168,555095535,18/06/2019
555623180,555987654,18/06/2019
555655487,555400415,18/06/2019
555938326,555944699,18/06/2019
555165501,555022526,18/06/2019
555906348,555834378,18/06/2019
555611342,555854512,18/06/2019
555901260,555597430,18/06/2019
555556569,555467588,18/06/2019
555174973,555247364,18/06/2019
555756173,555756671,18/06/2019
555981385,555030676,18/06/2019
555645224,555485359,18/06/2019
555269799,555474082,18/06/2019
555406601,555709744,18/06/2019
555059855,555349391,18/06/2019
555758806,555770393,18/06/2019
555798610,555710971,18/06/2019
555547634,555344050,18/06/2019
555588572,555892043,18/06/2019
555214378,555294637,18/06/2019
555485085,555660995,18/06/2019
555425632,555744376,18/06/2019
555348966,555585551,18/06/2019
555944991,555568043,18/06/2019
555794904,555152845,18/06/2019
555285450,555782251,18/06/2019
555767692,555583962,18/06/2019
555576014,555415159,18/06/2019
555487688,555400522,19/06/2019
555310774,555173019,19/06/2019
555847605,555704703,19/06/2019
555253904,555352622,19/06/2019
555844148,555772442,19/06/2019
555820914,555392953,19/06/2019
555352556,555851573,19/06/2019
555240656,555434627,19/06/2019
555847263,555936111,19/06/2019
555822988,555158843,19/06/2019
555737918,555513319,19/06/2019
555504878,555131538,19/06/2019
555928916,555052233,19/06/2019
555927457,555594376,19/06/2019
555812859,555167509,19/06/2019
555958696,555488786,19/06/2019
555920186,555157574,19/06/2019
555484282,555749679,19/06/2019
555160522,555452627,19/06/2019
555623180,555513148,19/06/2019
555928540,555424085,19/06/2019
555204234,555505162,19/06/2019
555331206,555668838,19/06/2019
555927135,555865390,19/06/2019
555141929,555802786,19/06/2019
555792436,555183555,19/06/2019
555897072,555163878,19/06/2019
555750823,555756180,19/06/2019
555456994,555320014,19/06/2019
555755832,555753104,19/06/2019
555263946,555409726,19/06/2019
555577336,555327860,19/06/2019
555227707,555089981,19/06/2019
555098226,555577768,19/06/2019
555462481,555835743,19/06/2019
555639623,555692133,19/06/2019
555936757,555686426,19/06/2019
555993800,555255748,19/06/2019
555637511,555435159,19/06/2019
555735095,555537794,19/06/2019
555102253,555119282,19/06/2019
555534956,555281518,19/06/2019
555305655,555688061,19/06/2019
555745385,555533300,19/06/2019
555811388,555592772,19/06/2019
555081191,555395162,19/06/2019
555196702,555790548,19/06/2019
555328442,555548922,19/06/2019
555510526,555108450,19/06/2019
555467918,555831902,19/06/2019
555265192,555005165,19/06/2019
555565945,555856218,19/06/2019
555276775,555666329,19/06/2019
555312618,555286201,19/06/2019
555692348,555745148,19/06/2019
555054795,555887070,19/06/2019
555125579,555687138,19/06/2019
555989000,555253249,19/06/2019
555966456,555209867,19/06/2019
555377117,555461331,19/06/2019
555667110,555661908,19/06/2019
555805082,555235208,19/06/2019
555148442,555788769,19/06/2019
555028010,555442297,19/06/2019
555819241,555116408,19/06/2019
555484342,555570911,19/06/2019
555463529,555301755,19/06/2019
555296038,555101265,19/06/2019
555206871,555820271,19/06/2019
555845652,555279654,19/06/2019
555093965,555029863,19/06/2019
555372681,555755070,19/06/2019
555110318,555749777,19/06/2019
555599970,555218508,19/06/2019
555569272,555374662,19/06/2019
555486145,555272167,19/06/2019
555865871,555405891,19/06/2019
555887434,555258395,19/06/2019
555550533,555251477,19/06/2019
555545054,555675904,19/06/2019
555638605,555236095,19/06/2019
555458500,555507020,19/06/2019
555651258,555483872,19/06/2019
555074287,555253872,19/06/2019
555584263,555641784,19/06/2019
555846184,555121165,19/06/2019
555760680,555496641,19/06/2019
555513319,555099389,19/06/2019
555385744,555288711,19/06/2019
555962894,555606515,19/06/2019
555533300,555423784,19/06/2019
555473148,555443230,19/06/2019
555239925,555267621,19/06/2019
555287150,555934289,19/06/2019
555166339,555243385,19/06/2019
555212834,555418062,19/06/2019
555895058,555631093,19/06/2019
555404514,555752464,19/06/2019
555982667,555625973,19/06/2019
